"DOI"," 2005-6 "," 2005-7 "," 2005-8 "," 2005-9 "," 2005-10 "," 2005-11 "," 2005-12 "," 2006-1 "," 2006-2 "," 2006-3 "," 2006-4 "," 2006-5 "," 2006-6 "," 2006-7 "," 2006-8 "," 2006-9 "," 2006-10 "," 2006-11 "," 2006-12 "," 2007-1 "," 2007-2 "," 2007-3 "," 2007-4 "," 2007-5 "," 2007-6 "," 2007-7 "," 2007-8 "," 2007-9 "," 2007-10 "," 2007-11 "," 2007-12 "," 2008-1 "," 2008-2 "," 2008-3 "," 2008-4 "," 2008-5 "," 2008-6 "," 2008-7 "," 2008-8 "," 2008-9 "," 2008-10 "," 2008-11 "," 2008-12 "," 2009-1 "," 2009-2 "," 2009-3 "," 2009-4 "," 2009-5 "," 2009-6 "," 2009-7 ","TOTAL"
"10.1371/journal.pone.0002108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,14,6,0,1,5,2,11,1,7,5,5,4,6,7,154
"10.1371/journal.pone.0002109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,7,2,0,4,7,6,6,2,2,4,0,2,0,97
"10.1371/journal.pone.0002110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,27,18,0,7,19,24,18,10,3,17,7,8,8,12,247
"10.1371/journal.pone.0002111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,28,21,5,7,10,11,11,7,7,10,6,6,8,14,257
"10.1371/journal.pone.0002112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,14,1,3,7,13,6,9,5,3,2,3,3,4,131
"10.1371/journal.pone.0002113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,24,24,7,10,16,18,27,29,19,20,15,6,14,11,334
"10.1371/journal.pone.0002114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,4,1,2,0,0,2,1,2,0,1,0,1,1,50
"10.1371/journal.pone.0002115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,10,3,5,7,12,5,5,9,7,1,2,6,4,128
"10.1371/journal.pone.0002116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,22,14,5,9,10,7,7,6,4,8,4,3,3,2,177
"10.1371/journal.pone.0002117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,97,34,8,12,27,23,14,12,19,17,11,10,14,7,573
"10.1371/journal.pone.0002118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,45,22,18,15,23,67,75,27,16,20,2,5,13,14,553
"10.1371/journal.pone.0002119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175,37,44,5,8,34,26,35,43,36,39,14,25,19,15,561
"10.1371/journal.pone.0002120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,36,16,5,2,12,14,8,9,4,6,2,1,2,5,344
"10.1371/journal.pone.0002121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,7,0,0,7,6,6,11,3,6,5,5,2,6,120
"10.1371/journal.pone.0002122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,89,58,6,17,63,30,30,35,28,39,9,10,35,24,652
"10.1371/journal.pone.0002123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,44,28,22,7,17,11,15,15,12,22,9,5,11,6,369
"10.1371/journal.pone.0002124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,16,15,2,6,16,13,23,14,17,10,8,4,3,6,229
"10.1371/journal.pone.0002125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,37,31,19,8,32,24,17,22,6,12,19,3,9,12,347
"10.1371/journal.pone.0002126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,96,77,16,25,55,51,23,43,26,38,19,20,28,30,900
"10.1371/journal.pone.0002127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,42,30,12,16,12,12,15,15,11,9,9,3,8,4,258
"10.1371/journal.pone.0002128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,48,11,0,4,3,5,7,14,14,6,1,5,12,10,276
"10.1371/journal.pone.0002129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,6,3,6,10,8,8,6,13,6,3,2,5,7,122
"10.1371/journal.pone.0002130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,15,2,12,6,2,6,3,4,6,2,3,3,0,128
"10.1371/journal.pone.0002131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,0,1,0,0,1,1,0,1,2,0,0,1,28
"10.1371/journal.pone.0002132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,74,43,2,4,19,17,13,6,13,16,4,5,13,25,764
"10.1371/journal.pone.0002133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,13,23,5,6,16,15,5,7,5,13,1,2,2,4,186
"10.1371/journal.pone.0002134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,24,11,1,3,14,10,7,7,5,3,2,1,4,1,144
"10.1371/journal.pone.0002135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,12,9,2,5,8,15,7,10,6,6,4,5,6,4,162
"10.1371/journal.pone.0002136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,15,7,4,2,5,3,5,3,5,8,2,2,1,0,100
"10.1371/journal.pone.0002137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,10,4,1,11,8,0,9,9,8,1,5,8,5,145
"10.1371/journal.pone.0002138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,10,3,1,5,2,5,13,8,7,5,2,5,6,135
"10.1371/journal.pone.0002139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,16,6,2,7,11,12,10,12,10,6,6,8,9,195
"10.1371/journal.pone.0002140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,8,1,8,9,10,1,5,3,10,3,3,1,9,110
"10.1371/journal.pone.0002141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,75,50,25,8,46,42,25,42,35,43,6,15,21,30,674
"10.1371/journal.pone.0002142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,52,42,13,12,30,27,40,30,32,32,10,11,12,13,497
"10.1371/journal.pone.0002143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,32,10,3,7,15,15,10,14,11,6,8,4,4,1,247
"10.1371/journal.pone.0002144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,16,9,3,1,9,16,9,12,3,6,0,0,5,5,138
"10.1371/journal.pone.0002145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,10,3,3,4,4,5,10,6,2,1,0,0,1,83
"10.1371/journal.pone.0002146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,34,27,6,15,21,14,14,50,18,18,10,8,8,18,336
"10.1371/journal.pone.0002147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,7,2,3,2,2,2,2,6,1,0,0,0,0,82
"10.1371/journal.pone.0002148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,41,22,21,7,8,19,5,12,6,17,2,0,6,6,474
"10.1371/journal.pone.0002149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,12,1,1,3,3,8,7,1,2,4,0,1,0,98
"10.1371/journal.pone.0002150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,32,23,3,7,11,7,8,12,8,11,6,2,6,7,228
"10.1371/journal.pone.0002151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,4,2,1,2,1,4,6,2,0,1,0,5,3,74
"10.1371/journal.pone.0002152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,24,13,1,1,5,4,8,11,7,6,2,2,6,10,161
"10.1371/journal.pone.0002153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,30,14,1,5,15,15,13,10,15,4,1,3,4,9,212
"10.1371/journal.pone.0002154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,34,10,2,8,16,11,5,6,12,16,2,4,3,7,238
"10.1371/journal.pone.0002155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,22,15,2,3,18,13,11,11,9,7,4,8,8,5,202
"10.1371/journal.pone.0002156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,5,2,4,5,4,3,3,3,2,3,1,2,2,73
"10.1371/journal.pone.0002157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,12,3,3,8,13,7,8,7,6,5,0,1,1,115
"10.1371/journal.pone.0002158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,32,21,6,7,22,11,9,36,45,13,7,4,5,6,335
"10.1371/journal.pone.0002159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,8,2,3,6,4,3,2,2,5,0,1,1,3,103
"10.1371/journal.pone.0002160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,10,6,3,13,4,14,14,11,8,6,4,4,11,185
"10.1371/journal.pone.0002161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18,13,8,3,8,10,3,9,3,12,1,0,4,6,144
"10.1371/journal.pone.0002162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,24,19,4,8,12,9,6,14,9,8,4,6,13,11,201
"10.1371/journal.pone.0002163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,35,31,6,7,18,11,20,13,20,12,4,7,7,8,316
"10.1371/journal.pone.0002164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,4,3,2,3,4,2,5,5,6,1,0,2,0,65
"10.1371/journal.pone.0002165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,13,3,4,12,6,10,11,6,4,5,3,4,3,158
"10.1371/journal.pone.0002166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,5,7,3,10,10,7,16,4,5,0,0,5,1,118
"10.1371/journal.pone.0002167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,3,1,1,5,3,2,7,3,2,2,1,3,2,58
"10.1371/journal.pone.0002168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,23,5,3,4,13,11,5,11,9,14,4,3,3,2,185
"10.1371/journal.pone.0002169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,11,1,2,2,6,6,7,4,5,1,1,1,2,104
"10.1371/journal.pone.0002170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,25,4,5,17,16,11,14,16,21,10,3,6,10,289
"10.1371/journal.pone.0002171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,12,3,5,11,9,9,4,4,3,4,8,5,5,150
"10.1371/journal.pone.0002172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,11,0,6,9,7,5,10,5,6,2,0,0,3,93
"10.1371/journal.pone.0002173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,21,3,3,3,3,0,6,3,5,3,1,0,3,117
"10.1371/journal.pone.0002174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,28,19,8,5,16,9,10,8,10,4,2,4,9,2,227
"10.1371/journal.pone.0002175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,21,20,7,4,28,14,4,18,14,11,5,3,7,11,219
"10.1371/journal.pone.0002176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,28,18,4,0,13,7,7,9,12,3,4,2,4,9,196
"10.1371/journal.pone.0002177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,9,3,1,0,5,3,9,1,1,2,1,2,0,79
"10.1371/journal.pone.0002178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,47,31,4,4,10,19,15,13,7,5,3,13,2,8,287
"10.1371/journal.pone.0002179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,10,3,10,22,14,14,18,13,17,5,4,3,7,216
"10.1371/journal.pone.0002180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,13,3,3,8,6,3,3,2,1,1,2,1,1,102
"10.1371/journal.pone.0002181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,37,16,6,8,12,16,8,9,9,8,3,5,7,5,459
"10.1371/journal.pone.0002182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,52,20,7,7,10,13,10,14,8,10,7,9,7,7,269
"10.1371/journal.pone.0002183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,2,0,2,3,1,2,3,0,0,0,3,1,49
"10.1371/journal.pone.0002184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,5,0,4,1,8,5,10,3,3,3,1,3,0,96
"10.1371/journal.pone.0002185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,70,36,7,13,14,21,8,16,8,13,6,12,7,12,446
"10.1371/journal.pone.0002186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,31,26,2,6,17,17,13,17,11,14,14,8,13,16,300
"10.1371/journal.pone.0002187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,12,3,10,7,9,4,8,8,3,4,3,2,0,132
"10.1371/journal.pone.0002188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19,19,9,7,8,14,9,9,10,13,5,4,10,8,198
"10.1371/journal.pone.0002189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,30,5,9,20,14,21,33,21,32,15,19,17,24,397
"10.1371/journal.pone.0002190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,52,17,9,3,15,11,12,19,10,13,3,6,6,9,542
"10.1371/journal.pone.0002191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,29,14,9,8,6,9,7,11,7,2,3,3,7,3,212
"10.1371/journal.pone.0002192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,13,15,3,2,8,7,7,9,15,6,9,8,4,3,178
"10.1371/journal.pone.0002193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,66,26,5,9,30,20,13,23,9,15,4,7,16,21,361
"10.1371/journal.pone.0002194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,10,7,8,8,3,3,4,2,3,2,2,0,1,106
"10.1371/journal.pone.0002195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,7,4,1,7,1,6,5,7,6,2,0,5,8,133
"10.1371/journal.pone.0002196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,29,17,1,8,7,7,9,5,6,5,0,1,2,9,151
"10.1371/journal.pone.0002197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,6,1,1,4,3,2,8,2,0,2,0,3,4,82
"10.1371/journal.pone.0002198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,17,10,1,3,8,6,2,2,7,4,2,1,2,2,122
"10.1371/journal.pone.0002199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,26,23,4,5,20,8,8,13,7,13,4,4,10,6,208
"10.1371/journal.pone.0002200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,8,4,1,6,7,2,6,2,8,3,4,5,3,99
"10.1371/journal.pone.0002201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,71,22,8,11,15,11,6,13,15,14,3,9,5,4,320
"10.1371/journal.pone.0002202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,39,21,1,6,13,10,3,15,6,4,0,0,6,7,190
"10.1371/journal.pone.0002203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,11,6,4,4,4,5,8,6,4,1,1,1,1,123
"10.1371/journal.pone.0002204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,11,3,4,7,6,8,9,4,11,2,2,4,9,122
"10.1371/journal.pone.0002205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,26,16,3,2,8,14,7,7,9,9,2,4,1,7,167
"10.1371/journal.pone.0002206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,31,17,2,1,13,7,6,6,5,11,2,2,3,8,172
"10.1371/journal.pone.0002207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,8,0,0,18,1,2,7,6,7,0,1,6,2,103
"10.1371/journal.pone.0002208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,38,26,5,9,20,14,18,17,16,11,9,6,9,18,289
"10.1371/journal.pone.0002209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,22,28,5,2,10,10,19,10,4,6,1,2,4,4,171
"10.1371/journal.pone.0002210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,24,7,7,16,22,5,20,13,8,3,4,10,9,248
"10.1371/journal.pone.0002211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21,11,4,5,9,7,9,5,7,4,3,3,4,8,142
"10.1371/journal.pone.0002212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,28,6,5,16,11,9,11,15,7,8,4,9,5,260
"10.1371/journal.pone.0002213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,104,64,26,22,53,49,44,44,34,44,22,19,34,36,725
"10.1371/journal.pone.0002214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,197,57,13,13,27,27,30,53,12,22,7,13,10,12,898
"10.1371/journal.pone.0002215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,73,39,5,5,31,23,22,15,10,14,7,7,11,14,386
"10.1371/journal.pone.0002216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,1,2,3,2,3,1,2,2,0,0,2,1,38
"10.1371/journal.pone.0002217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,4,21,0,3,7,2,6,1,3,1,2,0,1,86
"10.1371/journal.pone.0002218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,19,7,2,3,10,6,7,6,5,1,4,1,4,2,120
"10.1371/journal.pone.0002219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,10,8,2,10,1,1,3,4,3,9,2,6,4,119
"10.1371/journal.pone.0002220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,52,31,6,10,26,20,28,28,18,21,7,12,11,10,367
"10.1371/journal.pone.0002221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,26,2,3,5,14,3,10,10,8,6,3,8,6,192
"10.1371/journal.pone.0002222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,4,9,15,6,4,8,15,7,1,2,5,5,123
